id,Title,text,predicted_category,similarity,cluster,cluster_size,title_lc,is_priority,highlight_score
365,iconic radio host dies aged 58,"iconic radio host dies aged 58 

 legendary aussie community radio and music scene presenter paris pompor has died aged 58.",music,0.4744083881378174,1,412,iconic radio host dies aged 58,False,412
366,i want men to stop killing women' | abc news,"i want men to stop killing women' | abc news 

 nil",politics,0.4943486452102661,1,412,i want men to stop killing women' | abc news,False,412
367,‘no more’: protests rise against dv,"‘no more’: protests rise against dv 

 protesters are flooding capital cities across the nation demanding action to prevent domestic and family violence.",politics,0.5126669406890869,1,412,‘no more’: protests rise against dv,False,412
368,melbourne coaches slammed as clayton oliver becomes a tagger in clash with hawthorn,"melbourne coaches slammed as clayton oliver becomes a tagger in clash with hawthorn 

 ‘just saw this and spat my coffee out.’",sports,0.5291235446929932,1,412,melbourne coaches slammed as clayton oliver becomes a tagger in clash with hawthorn,False,412
369,pope leo xiv’s close friend shares cheeky little-known story and praises his humility,"pope leo xiv’s close friend shares cheeky little-known story and praises his humility 

 father tony banks reveals a surprising side of the pontiff.",politics,0.5678773522377014,0,32,pope leo xiv’s close friend shares cheeky little-known story and praises his humility,False,32
370,international agencies criticise new us aid plan for gaza | abc news,"international agencies criticise new us aid plan for gaza | abc news 

 nil",politics,0.4827381372451782,1,412,international agencies criticise new us aid plan for gaza | abc news,False,412
371,first nations voters on the election result | abc news,"first nations voters on the election result | abc news 

 nil",politics,0.44601619243621826,1,412,first nations voters on the election result | abc news,True,1412
372,catholic leaders urge pope leo to visit australia for first time in over a decade,"catholic leaders urge pope leo to visit australia for first time in over a decade 

 talks are underway to bring the new pontiff down under.",politics,0.5399776101112366,0,32,catholic leaders urge pope leo to visit australia for first time in over a decade,False,32
373,murder charge laid after man found buried in backyard veggie patch a month after disappearance,"murder charge laid after man found buried in backyard veggie patch a month after disappearance 

 two people were arrested at the scene, with one now facing charges.",politics,0.5370110273361206,1,412,murder charge laid after man found buried in backyard veggie patch a month after disappearance,False,412
374,pope leo xiv holds his first mass at the sistine chapel | abc news,"pope leo xiv holds his first mass at the sistine chapel | abc news 

 nil",politics,0.5336719751358032,0,32,pope leo xiv holds his first mass at the sistine chapel | abc news,False,32
375,"state launches horse, greyhound racing review","state launches horse, greyhound racing review 

 nil",sports,0.45673123002052307,1,412,"state launches horse, greyhound racing review",False,412
376,nsw woman faces court after being charged with murder of two grandsons,"nsw woman faces court after being charged with murder of two grandsons 

 nil",politics,0.5508040189743042,1,412,nsw woman faces court after being charged with murder of two grandsons,False,412
377,fears for west coast veteran jeremy mcgovern after another concussion: ‘much bigger story’,"fears for west coast veteran jeremy mcgovern after another concussion: ‘much bigger story’ 

 ‘they’re taking it very seriously internally’.",politics,0.5385985374450684,1,412,fears for west coast veteran jeremy mcgovern after another concussion: ‘much bigger story’,False,412
378,"if the coalition sticks with nuclear, the fallout will be toxic","if the coalition sticks with nuclear, the fallout will be toxic 

 nil",politics,0.5093691349029541,1,412,"if the coalition sticks with nuclear, the fallout will be toxic",False,412
379,"man arrested after body found in sydney home, police say","man arrested after body found in sydney home, police say 

 nil",politics,0.5309985876083374,1,412,"man arrested after body found in sydney home, police say",False,412
380,"australian radio star paris pompor dies aged 58, sparking tributes for the industry legend","australian radio star paris pompor dies aged 58, sparking tributes for the industry legend 

 a number of prominent identities and organisations have paid tribute to the talented media personality.",music,0.46772027015686035,1,412,"australian radio star paris pompor dies aged 58, sparking tributes for the industry legend",False,412
381,online fame is putting these endangered geckos at risk | abc news,"online fame is putting these endangered geckos at risk | abc news 

 nil",lifestyle,0.541725754737854,1,412,online fame is putting these endangered geckos at risk | abc news,False,412
382,these fitness trends did not age well | abc news,"these fitness trends did not age well | abc news 

 nil",sports,0.4865920841693878,1,412,these fitness trends did not age well | abc news,False,412
383,world leaders gather in russia and ukraine to build relations | abc news,"world leaders gather in russia and ukraine to build relations | abc news 

 nil",politics,0.43725281953811646,1,412,world leaders gather in russia and ukraine to build relations | abc news,False,412
384,from treated to tragic: the deterioration of a killer,"from treated to tragic: the deterioration of a killer 

 nil",politics,0.5644985437393188,1,412,from treated to tragic: the deterioration of a killer,False,412
385,are the liberals shifting to maga? | abc news,"are the liberals shifting to maga? | abc news 

 nil",politics,0.4766138792037964,1,412,are the liberals shifting to maga? | abc news,False,412
386,shocking details emerge in jack doohan formula one sacking saga,"shocking details emerge in jack doohan formula one sacking saga 

 the aussie legend and his son’s girlfriend have all been rattled by the frightening ordeal.",sports,0.5053106546401978,1,412,shocking details emerge in jack doohan formula one sacking saga,False,412
387,marine life “acting unusually” and washing up dead on sa shores i abc news,"marine life “acting unusually” and washing up dead on sa shores i abc news 

 nil",lifestyle,0.5164428949356079,1,412,marine life “acting unusually” and washing up dead on sa shores i abc news,False,412
388,naomi watts’ ex liev schreiber praises transgender daughter kai and ‘profound’ moment with pronouns,"naomi watts’ ex liev schreiber praises transgender daughter kai and ‘profound’ moment with pronouns 

 naomi watts and liev schreiber’s daughter is joining her parents in the spotlight, after walking at paris fashion week.",lifestyle,0.588262677192688,1,412,naomi watts’ ex liev schreiber praises transgender daughter kai and ‘profound’ moment with pronouns,False,412
389,"the age photos of the week, may 10, 2025","the age photos of the week, may 10, 2025 

 nil",music,0.5105468034744263,1,412,"the age photos of the week, may 10, 2025",False,412
390,menendez brothers closer to freedom as resentencing hearings set for parents’ fatal shooting,"menendez brothers closer to freedom as resentencing hearings set for parents’ fatal shooting 

 if the brothers are resentenced, they could become immediately eligible for parole.",politics,0.5408958792686462,1,412,menendez brothers closer to freedom as resentencing hearings set for parents’ fatal shooting,False,412
391,investigation launched after body found at home and man arrested,"investigation launched after body found at home and man arrested 

 a 31-year-old man was arrested at the scene.",lifestyle,0.5486574172973633,1,412,investigation launched after body found at home and man arrested,False,412
392,blasts in indian city amritsar stoke fears of widening conflict | abc news,"blasts in indian city amritsar stoke fears of widening conflict | abc news 

 nil",politics,0.47712743282318115,1,412,blasts in indian city amritsar stoke fears of widening conflict | abc news,False,412
393,dv abusers to be kicked out of homes,"dv abusers to be kicked out of homes 

 domestic violence victims will be protected in a new program that will fortify their property and kick their abusers out.",politics,0.562735378742218,1,412,dv abusers to be kicked out of homes,False,412
394,family member charged with manslaughter over 2023 death of four-week-old baby,"family member charged with manslaughter over 2023 death of four-week-old baby 

 ‘the death of an infant is tragic — where there are suspected inflicted injuries, it’s another level that is abhorrent to people.’",politics,0.5526886582374573,1,412,family member charged with manslaughter over 2023 death of four-week-old baby,False,412
395,urgent warning for popular baby product,"urgent warning for popular baby product 

 a popular baby product sold at baby bunting has been recalled over safety fears.",music,0.5680966377258301,1,412,urgent warning for popular baby product,False,412
396,"don’t bin it, compost it: a beginner’s guide to smarter food waste","don’t bin it, compost it: a beginner’s guide to smarter food waste 

 nil",lifestyle,0.5391790270805359,1,412,"don’t bin it, compost it: a beginner’s guide to smarter food waste",False,412
397,‘deal with the women’s issue or enjoy oblivion’: conservative women on whether they can still call the liberal party home,"‘deal with the women’s issue or enjoy oblivion’: conservative women on whether they can still call the liberal party home 

 nil",politics,0.48884332180023193,1,412,‘deal with the women’s issue or enjoy oblivion’: conservative women on whether they can still call the liberal party home,False,412
398,"after teal wave of 2022, there was no ‘sophomore surge’. where to from here for the independents?","after teal wave of 2022, there was no ‘sophomore surge’. where to from here for the independents? 

 nil",politics,0.5556389093399048,1,412,"after teal wave of 2022, there was no ‘sophomore surge’. where to from here for the independents?",False,412
399,"almost half of victorian male inmates have a brain injury. for michael, diagnosis was the first step to a new life","almost half of victorian male inmates have a brain injury. for michael, diagnosis was the first step to a new life 

 nil",politics,0.569256603717804,1,412,"almost half of victorian male inmates have a brain injury. for michael, diagnosis was the first step to a new life",False,412
400,‘a lot of pride and joy’: the first nations team representing australia at the venice biennale of architecture,"‘a lot of pride and joy’: the first nations team representing australia at the venice biennale of architecture 

 nil",sports,0.5132860541343689,1,412,‘a lot of pride and joy’: the first nations team representing australia at the venice biennale of architecture,False,412
401,st kilda coach ross lyon drops three-word zinger when quizzed about sore star nasiah wanganeen-milera,"st kilda coach ross lyon drops three-word zinger when quizzed about sore star nasiah wanganeen-milera 

 the ‘hard-arse’ coach saved his best for last as he exited the press-room.",sports,0.5238819122314453,1,412,st kilda coach ross lyon drops three-word zinger when quizzed about sore star nasiah wanganeen-milera,False,412
402,drones and blasts spark fears as india–pakistan clashes intensify,"drones and blasts spark fears as india–pakistan clashes intensify 

 explosions across kashmir and amritsar stir fears of a broader conflict.",politics,0.4676663875579834,1,412,drones and blasts spark fears as india–pakistan clashes intensify,False,412
403,the impact of chinese australian voters this federal election | asia news week | abc news,"the impact of chinese australian voters this federal election | asia news week | abc news 

 nil",politics,0.43437159061431885,1,412,the impact of chinese australian voters this federal election | asia news week | abc news,True,1412
404,"poignant tribute to life of ‘gentle, humble’ former pow","poignant tribute to life of ‘gentle, humble’ former pow 

 nil",lifestyle,0.569571852684021,1,412,"poignant tribute to life of ‘gentle, humble’ former pow",False,412
405,justin bieber calls himself a 'selfish' person in cryptic post,"justin bieber calls himself a 'selfish' person in cryptic post 

 the pop star has described his desire to be ""free"" and ""honest"" with others.",music,0.5082665085792542,1,412,justin bieber calls himself a 'selfish' person in cryptic post,False,412
406,grandmother charged with murder of her two young grandsons | abc news,"grandmother charged with murder of her two young grandsons | abc news 

 nil",politics,0.5550177097320557,1,412,grandmother charged with murder of her two young grandsons | abc news,False,412
407,who stole my recipe? maehashi and bellamy must realise they’re already cooked,"who stole my recipe? maehashi and bellamy must realise they’re already cooked 

 nil",lifestyle,0.6392024755477905,1,412,who stole my recipe? maehashi and bellamy must realise they’re already cooked,True,1412
408,"around 30,000 australians diagnosed with younger onset dementia | 9 news australia","around 30,000 australians diagnosed with younger onset dementia | 9 news australia 

 nil",politics,0.5362275838851929,1,412,"around 30,000 australians diagnosed with younger onset dementia | 9 news australia",False,412
409,mixed day for aussies in giro d’italia with jay vine fighting back after nasty crash,"mixed day for aussies in giro d’italia with jay vine fighting back after nasty crash 

 the bodies went flying and one rider was taken away in a stretcher with serious injuries.",sports,0.4920418858528137,1,412,mixed day for aussies in giro d’italia with jay vine fighting back after nasty crash,False,412
410,why this major carmaker thinks in-car screens have reached their peak,"why this major carmaker thinks in-car screens have reached their peak 

 modern cars are getting larger screens, and more of them, but hyundai's chief creative officer thinks this trend won't last.",music,0.5434128046035767,1,412,why this major carmaker thinks in-car screens have reached their peak,False,412
411,residents terrified as gunshots tear through windows and car set ablaze in sydney’s north,"residents terrified as gunshots tear through windows and car set ablaze in sydney’s north 

 some of the shots hit a home.",politics,0.5195451974868774,1,412,residents terrified as gunshots tear through windows and car set ablaze in sydney’s north,False,412
412,trump commits to baseline tariffs while china trade tensions simmer | abc news,"trump commits to baseline tariffs while china trade tensions simmer | abc news 

 nil",politics,0.46379444003105164,1,412,trump commits to baseline tariffs while china trade tensions simmer | abc news,False,412
413,investigation after shots fired on sydney street | 9 news australia,"investigation after shots fired on sydney street | 9 news australia 

 nil",sports,0.4997234344482422,1,412,investigation after shots fired on sydney street | 9 news australia,False,412
414,new details about pope leo emerge | 9 news australia,"new details about pope leo emerge | 9 news australia 

 nil",sports,0.4689801335334778,0,32,new details about pope leo emerge | 9 news australia,False,32
415,grandmother charged with murdering her two young grandsons,"grandmother charged with murdering her two young grandsons 

 nil",politics,0.5735501050949097,1,412,grandmother charged with murdering her two young grandsons,False,412
416,strict new guidelines to stop queensland school parents contacting teachers | 9 news australia,"strict new guidelines to stop queensland school parents contacting teachers | 9 news australia 

 nil",politics,0.5116897821426392,1,412,strict new guidelines to stop queensland school parents contacting teachers | 9 news australia,False,412
417,new pope leo xiv delivers first mass in sistine chapel | 9 news australia,"new pope leo xiv delivers first mass in sistine chapel | 9 news australia 

 nil",politics,0.5212193727493286,0,32,new pope leo xiv delivers first mass in sistine chapel | 9 news australia,False,32
418,new pope leo celebrates first mass; shots fired on sydney street | 9 news australia,"new pope leo celebrates first mass; shots fired on sydney street | 9 news australia 

 nil",sports,0.49708157777786255,0,32,new pope leo celebrates first mass; shots fired on sydney street | 9 news australia,False,32
419,"expert insights: q&a with chery's global design chief, steve eum","expert insights: q&a with chery's global design chief, steve eum 

 we sit down with chery's vp of global design to chat about his career and china's impact on the car industry.",lifestyle,0.5141956806182861,1,412,"expert insights: q&a with chery's global design chief, steve eum",False,412
420,superstar fullback joseph-aukuso suaalii ko’d as nsw waratahs go down to reds,"superstar fullback joseph-aukuso suaalii ko’d as nsw waratahs go down to reds 

 his mum and dad watched on as medical staff treated him for several minutes.",sports,0.5010049939155579,1,412,superstar fullback joseph-aukuso suaalii ko’d as nsw waratahs go down to reds,False,412
421,the one day when grief for lost mums hits extra hard,"the one day when grief for lost mums hits extra hard 

 for many women, mother's day is a day of added grief as they deal with the lifelong impact of the loss of their mothers.",lifestyle,0.578890860080719,1,412,the one day when grief for lost mums hits extra hard,False,412
422,financial turbulence for tonga’s national carrier amid debt crisis | the pacific | abc news,"financial turbulence for tonga’s national carrier amid debt crisis | the pacific | abc news 

 nil",finance,0.45193082094192505,1,412,financial turbulence for tonga’s national carrier amid debt crisis | the pacific | abc news,False,412
423,"grandmother charged with alleged double murder of two young boys, as community grapples with tragedy","grandmother charged with alleged double murder of two young boys, as community grapples with tragedy 

 she is expected to appear in court on saturday.",politics,0.548169732093811,1,412,"grandmother charged with alleged double murder of two young boys, as community grapples with tragedy",False,412
424,latrell mitchell gets south sydney over the line in stunning comeback against brisbane broncos,"latrell mitchell gets south sydney over the line in stunning comeback against brisbane broncos 

 the master coach continues to be amazed by his ‘special’ star who did something only ‘latrell can do’.",sports,0.5306119918823242,1,412,latrell mitchell gets south sydney over the line in stunning comeback against brisbane broncos,True,1412
425,grandmother of two boys charged with their murder,"grandmother of two boys charged with their murder 

 nil",politics,0.5481778383255005,1,412,grandmother of two boys charged with their murder,False,412
426,what friends say erin patterson shared online,"what friends say erin patterson shared online 

 three friends have told erin patterson’s trial how they bonded with the accused triple-murderer over true-crime and grew to be a support structure for one another.",politics,0.5576320886611938,1,412,what friends say erin patterson shared online,False,412
427,warning over dangerous synthetic opioid found in fake imported pharmaceutical drugs in australia,"warning over dangerous synthetic opioid found in fake imported pharmaceutical drugs in australia 

 ‘you are gambling with your life.’",lifestyle,0.5747900009155273,1,412,warning over dangerous synthetic opioid found in fake imported pharmaceutical drugs in australia,False,412
428,bill gates to give away 99% of fortune | abc news,"bill gates to give away 99% of fortune | abc news 

 nil",finance,0.5031087398529053,1,412,bill gates to give away 99% of fortune | abc news,False,412
429,"one year on from 'freak' tornado, bunbury residents still picking up the pieces | abc news","one year on from 'freak' tornado, bunbury residents still picking up the pieces | abc news 

 nil",music,0.518089771270752,1,412,"one year on from 'freak' tornado, bunbury residents still picking up the pieces | abc news",False,412
430,a test proved mia had been drugged. but many other victims never know for sure,"a test proved mia had been drugged. but many other victims never know for sure 

 nil",music,0.5893405675888062,1,412,a test proved mia had been drugged. but many other victims never know for sure,False,412
431,labor has the mandate to think big and seize opportunity,"labor has the mandate to think big and seize opportunity 

 nil",politics,0.48866093158721924,1,412,labor has the mandate to think big and seize opportunity,False,412
432,this wa student broke the 100-metre world record – but it didn’t count,"this wa student broke the 100-metre world record – but it didn’t count 

 nil",sports,0.5193107724189758,1,412,this wa student broke the 100-metre world record – but it didn’t count,False,412
433,millions of visitors drive through this town every year. some tell them to skip it,"millions of visitors drive through this town every year. some tell them to skip it 

 nil",lifestyle,0.5258899927139282,1,412,millions of visitors drive through this town every year. some tell them to skip it,False,412
434,‘working in the dark’: patients wait almost a year for medical scans,"‘working in the dark’: patients wait almost a year for medical scans 

 nil",politics,0.5429133772850037,1,412,‘working in the dark’: patients wait almost a year for medical scans,False,412
435,"for decades, he couldn’t afford a car. then this aussie checked in at the white lotus","for decades, he couldn’t afford a car. then this aussie checked in at the white lotus 

 nil",lifestyle,0.5347367525100708,1,412,"for decades, he couldn’t afford a car. then this aussie checked in at the white lotus",False,412
436,the lemonheads’ lead singer thought he’d be dead by now. one person changed all that,"the lemonheads’ lead singer thought he’d be dead by now. one person changed all that 

 nil",music,0.49465176463127136,1,412,the lemonheads’ lead singer thought he’d be dead by now. one person changed all that,False,412
437,sending ‘gifts’ to russian soldiers: the punk rocker making drones in a kyiv basement,"sending ‘gifts’ to russian soldiers: the punk rocker making drones in a kyiv basement 

 nil",music,0.5111989974975586,1,412,sending ‘gifts’ to russian soldiers: the punk rocker making drones in a kyiv basement,False,412
438,‘i’m a specialist’: actor-comic mary coustas on finding positives from heartbreak,"‘i’m a specialist’: actor-comic mary coustas on finding positives from heartbreak 

 nil",music,0.5178545117378235,1,412,‘i’m a specialist’: actor-comic mary coustas on finding positives from heartbreak,False,412
439,"oh, my gourd? my neighbours’ pumpkin is growing on my side of the fence","oh, my gourd? my neighbours’ pumpkin is growing on my side of the fence 

 nil",politics,0.5510423183441162,1,412,"oh, my gourd? my neighbours’ pumpkin is growing on my side of the fence",False,412
440,‘a sartorial middle finger’: the $8500 clutch shaped like a coffee cup,"‘a sartorial middle finger’: the $8500 clutch shaped like a coffee cup 

 nil",music,0.5424280166625977,1,412,‘a sartorial middle finger’: the $8500 clutch shaped like a coffee cup,False,412
441,the may 10 edition,"the may 10 edition 

 nil",sports,0.4829927086830139,1,412,the may 10 edition,False,412
442,ultrasound diagnosis could lead to faster treatment of endometriosis,"ultrasound diagnosis could lead to faster treatment of endometriosis 

 nil",politics,0.5933105945587158,1,412,ultrasound diagnosis could lead to faster treatment of endometriosis,False,412
443,labor wants to fix australia’s housing issues – but there’s little hope for those not already on the ladder,"labor wants to fix australia’s housing issues – but there’s little hope for those not already on the ladder 

 nil",politics,0.5113019943237305,1,412,labor wants to fix australia’s housing issues – but there’s little hope for those not already on the ladder,False,412
